Mode,NLC,ASC,Station,Coverage,Source,Weekday (Mon-Thu) Entries,Friday Entries,Saturday Entries,Sunday Entries,Weekday (Mon-Thu) Exits,Friday Exits,Saturday Exits,Sunday Exits,Annualised En/Ex,year
LO,6965,LSTr,Liverpool Street NR,Boarding/alighting,Loadweigh,43793.5,20787,9088,8329,39871.61111,20288.5,7229,7024.5,11736136.24,"2,022"
LO,6966,LOFr,London Fields,Station entry/exit,Scaled,5939.709514,2822.510016,3027.534557,2230.651342,6260.492481,3051.812798,3829.408086,2788.052079,1983050.48,"2,022"
LO,5150,NWXr,New Cross,Boarding/alighting,Scaled,6947.937261,3391.39691,3307.619715,2283.320049,6932.965273,3197.846521,3533.179682,2383.973634,2157537.088,"2,022"
LO,5345,NXGr,New Cross Gate,Boarding/alighting,Manual Counts,13427.6513,7157,8420,5580,13204.10237,7149,8596,6193,4593779.827,"2,022"
LO,659,NWBu,North Wembley,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,5376,NWDr,Norwood Junction,Boarding/alighting,Manual Counts,5701.500787,2969,2705,2001,5642.188139,2669,2573,1656,1792966.019,"2,022"
LO,5423,PMRr,Peckham Rye,Boarding/alighting,Scaled,9205.840915,4402.343922,4851.761313,3436.482697,11408.51925,5539.492149,5485.259768,4217.230769,3253834.353,"2,022"
LO,5378,PNWr,Penge West,Boarding/alighting,Scaled,2583.231657,1301.430573,1530.224212,764.6586582,2421.17732,1235.938311,1220.440741,712.8471684,789183.9542,"2,022"
LO,680,QPKu,Queen's Park,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,5424,QRPr,Queens Road Peckham,Boarding/alighting,Scaled,5509.3615,2205.933638,2762.809683,1818.586367,5467.342255,2094.885689,2741.132605,1835.601014,1666046.723,"2,022"
LO,6967,RECr,Rectory Road,Station entry/exit,Scaled,5144.463456,2287.846823,1906.342655,1276.935053,4564.104051,2248.217355,1834.57146,1408.33127,1429260.034,"2,022"
LO,686,RMDu,Richmond,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,6886,RMFr,Romford,---see EZL---,---see EZL---,0,0,0,0,0,0,0,0,0,"2,022"
LO,1039,ROEr,Rotherhithe,Station entry/exit,Gateline,4510.118486,2346.125616,2187.27063,1372.898536,4110.816935,2135.236448,1963.300828,1286.742861,1384298.164,"2,022"
LO,698,SVSu,Seven Sisters,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,1082,SDEr,Shadwell LO,Station entry/exit,Gateline,10765.47392,5887.99272,5223.254905,3808.933951,11576.92935,6107.436796,5375.728004,3891.001638,3595992.041,"2,022"
LO,9587,SPBr,Shepherd's Bush NR,Boarding/alighting,Scaled,18968.229,9932.179931,9209.924505,5768.464926,19029.86614,10154.66079,9409.621736,5774.339415,5939472.122,"2,022"
LO,1024,SDCr,Shoreditch High Street,Station entry/exit,Gateline,19316.37307,10827.17312,11840.41103,7677.33564,20567.88182,12326.84399,13554.15749,7864.894621,7060323.669,"2,022"
LO,6972,SLVr,Silver Street,Station entry/exit,Scaled,8108.074837,3952.485227,2977.242239,2116.132593,7830.132728,4095.698675,2985.109656,2224.189638,2363044.77,"2,022"
LO,1452,SATr,South Acton,Station entry/exit,Scaled,3716.22462,1868.771665,1345.857539,1253.695157,4080.748306,1904.356987,1057.095478,1459.782131,1151876.547,"2,022"
LO,1451,SOHr,South Hampstead,Station entry/exit,Scaled,2028.68947,1008.397517,725.8667454,576.3491905,1975.397412,1001.112274,802.1654862,553.7831952,596361.1967,"2,022"
LO,709,SKTu,South Kenton,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,7404,STOr,South Tottenham,Station entry/exit,Gateline,4634.522853,2195.659012,1757.575758,1094.893572,4886.465579,2350.37806,1968.962986,1130.753906,1418530.914,"2,022"
LO,6947,SBUr,Southbury,Station entry/exit,Gateline,2942.92405,1520.044738,1125.091748,753.9058404,3116.866473,1592.144879,1169.655028,836.2168397,904221.3504,"2,022"
LO,6973,SJSr,St James Street,Station entry/exit,Gateline,4336.280918,2153.866894,1840.201321,1150.60641,4478.16108,2135.775285,1788.03607,1149.907378,1349580.52,"2,022"
LO,6968,SMHr,Stamford Hill,Station entry/exit,Scaled,3580.439391,1755.238229,1158.728536,893.9341442,3535.725621,1721.840629,1067.088121,843.9474466,1019655.642,"2,022"
LO,6934,SKWr,Stoke Newington,Station entry/exit,Scaled,6001.920606,2994.741883,2372.560852,1615.289582,5429.259193,2723.139148,2254.757921,1554.652664,1711453.949,"2,022"
LO,717,SPKu,Stonebridge Park,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,719,SFDu,Stratford,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,1083,SQEr,Surrey Quays,Station entry/exit,Gateline,13801.7267,7609.15678,7150.331492,4298.192564,12556.2009,6796.607903,6861.412243,3969.90612,4280981.096,"2,022"
LO,5437,SYDr,Sydenham,Boarding/alighting,Scaled,6623.344932,3075.525421,3062.770366,1943.684317,8072.00237,3784.364685,2830.349018,2219.304912,2178593.075,"2,022"
LO,6949,TEOr,Theobalds Grove,Station entry/exit,Gateline,2134.1879,1055.756527,714.4105414,456.817308,1951.6969,937.4016986,658.1384782,438.9919961,589199.3793,"2,022"
LO,6952,TURr,Turkey Street,Station entry/exit,Gateline,2975.19602,1566.792492,992.6252141,714.4804446,2765.696177,1412.044319,884.9743106,719.8280382,842337.672,"2,022"
LO,736,UPMu,Upminster,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,1524,UHLr,Upper Holloway,Station entry/exit,Scaled,5654.449551,2716.728928,2112.479571,1394.504661,5724.307667,3012.719105,2158.225044,1388.167018,1672067.91,"2,022"
LO,742,WALu,Walthamstow Central,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,7407,WMWr,Walthamstow Queen's Road,Station entry/exit,Scaled,3909.902099,2002.056954,1554.577398,973.2954585,3831.758367,1959.2963,2713.872095,1641.750551,1238662.579,"2,022"
LO,5372,WWRr,Wandsworth Road,Station entry/exit,Manual Counts,2387.311886,1320,874.2439203,552.5056458,2379.36078,1285,833.0149628,563.2179977,717655.6459,"2,022"
LO,7408,WNPr,Wanstead Park,Station entry/exit,Gateline,4019.128877,2042.633843,1686.851211,1085.666352,4044.646128,2023.372239,1678.200692,1137.045192,1224378.608,"2,022"
LO,1085,WPEr,Wapping,Station entry/exit,Gateline,6471.555229,3545.955518,3622.942225,2354.251861,6297.554554,3328.2071,3446.995911,2354.120793,2126986.382,"2,022"
LO,1455,WFHr,Watford High Street,Station entry/exit,Gateline,3912.633333,2087.777778,2032.8,1341.833333,3726.288889,2038.25,2118.8,1270.142857,1236486.959,"2,022"
LO,1402,WFJr,Watford Junction,Boarding/alighting,Scaled,5077.471618,2386.59446,2940.324822,2516.442752,5011.631946,2236.209388,2659.78137,2597.571229,1670881.966,"2,022"
LO,751,WEMu,Wembley Central,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,755,WBTu,West Brompton,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,5411,WCYr,West Croydon NR,Boarding/alighting,Loadweigh,9685.361111,4886.625,4026.5,2782.666667,9020.736111,4595.75,3592.25,2408.857143,2839218.396,"2,022"
LO,1421,WHDr,West Hampstead LO,Station entry/exit,Gateline,14225.38534,7050.435147,4342.03628,3541.994338,14290.52637,7099.06155,4192.09395,3637.150047,4156019.614,"2,022"
LO,6956,WHLr,White Hart Lane,Station entry/exit,Gateline,5304.690504,2813.057041,2031.037014,1249.1699,4724.834854,2639.718989,1839.502289,1219.111531,1479293.573,"2,022"
LO,763,WCLu,Whitechapel,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,766,WJNu,Willesden Junction,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
LO,6954,WSTr,Wood Street,Station entry/exit,Scaled,6746.339876,2995.925824,2402.426926,1702.620531,6228.758584,2681.983148,2058.020048,1757.562316,1860651.141,"2,022"
LO,7467,WGRr,Woodgrange Park,Station entry/exit,Gateline,3010.648585,1543.612097,1223.655237,884.9743106,2730.674682,1383.933252,1033.868093,800.0419419,866475.6404,"2,022"
LO,1335,BGVr,Barking Riverside,Station entry/exit,Gateline,2284.96033,1072.66436,720.0027961,380.2733214,2064.873484,901.9008673,638.9151026,357.9043025,617116.4603,"2,022"
DLR,750,ABRd,Abbey Road,Station entry/exit,APC,3976.454545,2040.5,1545.055556,1160.285714,3978.034091,2025.85,1508,1172.785714,1249246.314,"2,022"
DLR,850,ALSd,All Saints,Station entry/exit,APC,5237.291667,2599.6,2202.0625,1567.125,5239.458333,2528.2,2128.1875,1573.8125,1638762.391,"2,022"
DLR,513,BNKu,Bank and Monument,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
DLR,895,BECd,Beckton,Station entry/exit,APC,6523.166667,3328.6,2699.375,1688.25,6835.333333,3363,2703.125,1647.625,2071330.213,"2,022"
DLR,891,BEPd,Beckton Park,Station entry/exit,APC,1540.722222,791.4285714,550.1666667,369,1661.5375,826.6875,553.3333333,412.1666667,486581.9614,"2,022"
DLR,882,BLAd,Blackwall,Station entry/exit,APC,4113.0625,2031.722222,1570.916667,1389.5,4444.75,2172.222222,1683,1458.8,1356747.788,"2,022"
DLR,851,BOCd,Bow Church,Station entry/exit,APC,10308.0625,4747.5,3754.9,2837.083333,6763.8,3333.5625,2736,2239.5,2642011.018,"2,022"
DLR,842,CAWd,Canary Wharf DLR,Station entry/exit,APC,33318.13068,15809.44444,14306.35714,9878.785714,36234.4,17695.6,16710.14286,11004.14286,11296640.95,"2,022"
DLR,884,CNTu,Canning Town,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
DLR,854,CROd,Crossharbour,Station entry/exit,APC,10453.69444,5382.5,4622.857143,3254.785714,10428.81944,5169.2,4381.785714,3137.785714,3346685.736,"2,022"
DLR,887,CUHd,Custom House DLR,Station entry/exit,APC,12124.0375,6889.375,5805.785714,3210.625,9915.588889,5266.0625,4454.928571,2603.125,3654788.149,"2,022"
DLR,879,CUSd,Cutty Sark,Station entry/exit,APC,17912.8125,9295.642857,10520,7170,20702.70833,10256,10203.5,7208.2,6426895.315,"2,022"
DLR,893,CYPd,Cyprus,Station entry/exit,APC,8052.916667,3206.45,1092.25,809.875,8153.138889,3156.05,1062.625,820.4,2021484.999,"2,022"
DLR,897,DEBd,Deptford Bridge,Station entry/exit,APC,8272.388889,4430.071429,4052.875,2936.25,8431.944444,4474.714286,3881.5,2866.583333,2768032.795,"2,022"
DLR,867,DERd,Devons Road,Station entry/exit,APC,6916.691919,3469.590909,2832.8125,2077.5,6850.39899,3306.35,2662.0625,2088,2171520.904,"2,022"
DLR,883,EAId,East India,Station entry/exit,APC,12763,6321.318182,4062.0625,2807.071429,13815.95833,6757.545455,4063.8125,2731.928571,3976649.773,"2,022"
DLR,898,ELRd,Elverson Road,Station entry/exit,APC,4313.924242,2210.611111,1949,1347.5,4014.80303,1970.666667,1697.875,1310,1345384.077,"2,022"
DLR,894,GARd,Gallions Reach,Station entry/exit,APC,5146.013889,2661.4,2216.4,1570,5449.611111,2717.9,2191.8,1658,1692207.695,"2,022"
DLR,928,GREd,Greenwich,Boarding/alighting,APC,14380.43056,7367.2,7316.75,5364.714286,14168.52778,7298.4,7575.416667,5680.285714,4829043.019,"2,022"
DLR,855,HEQd,Heron Quays,Station entry/exit,APC,15822.43651,7266.222222,6609.916667,5220,17308.05556,8181.9,7347.166667,5473.75,5268097.264,"2,022"
DLR,856,ISGd,Island Gardens,Station entry/exit,APC,6966.236111,3604.75,3453.357143,2351,6473.361111,3130.055556,2858.357143,2031.142857,2191259.377,"2,022"
DLR,523,KGVd,King George V,Station entry/exit,APC,5034,2574.944444,2146.6875,1559.8125,5248.75,2598.5,2096.8125,1596.5625,1620656.378,"2,022"
DLR,853,LAPd,Langdon Park,Station entry/exit,APC,11909.79798,6359.166667,5146.777778,3947.388889,11855.22727,6302.777778,5134.833333,3709.722222,3864917.258,"2,022"
DLR,940,LEWd,Lewisham DLR,Station entry/exit,APC,22169.55556,10825.95,9019.083333,6736.928571,22363.36111,10776.4,8898.666667,6590.5,7030542.04,"2,022"
DLR,862,LIMd,Limehouse DLR,Station entry/exit,APC,19404.29167,9592.25,7123.5625,4714.25,27971.01515,14100.27778,9627.2,7077.583333,7334537.858,"2,022"
DLR,533,LCAd,London City Airport,Station entry/exit,APC,11429.71429,5940.5,2312.583333,3059.833333,10234.125,5966.875,2433.166667,3043.285714,3223651.281,"2,022"
DLR,857,MUDd,Mudchute,Station entry/exit,APC,4771.5875,2530.444444,2301.714286,1693.333333,4593.35,2282.75,2169.714286,1732.7,1556244.696,"2,022"
DLR,538,PDKd,Pontoon Dock,Station entry/exit,APC,7750.979167,4122.444444,6088.5,2863.928571,7934.104167,4049.833333,5276.6,2828.785714,2809682.34,"2,022"
DLR,858,POPd,Poplar,Station entry/exit,Scaled,3658.168625,1745.767308,1096.282172,1431.682632,3797.623244,2105.363836,1185.672439,1488.359911,1170603.624,"2,022"
DLR,888,PRRd,Prince Regent,Station entry/exit,APC,4424.428571,2584.833333,2262.5,1662,4527.357143,2627.833333,2296,1496.4,1537426.817,"2,022"
DLR,859,PMLd,Pudding Mill Lane,Station entry/exit,APC,7239.971429,3575.0625,4562.142857,4332.1875,7329.828571,3436.0625,4205.785714,4125.125,2637285.452,"2,022"
DLR,890,ROAd,Royal Albert,Station entry/exit,APC,3754.776786,1949.625,2231.666667,1536.6,4075.428571,2190,2376.333333,1383.5,1343343.288,"2,022"
DLR,886,ROVd,Royal Victoria,Station entry/exit,APC,8096.3125,4433.75,5039.071429,3529.5,7031.725,3830.611111,3940.333333,2775.428571,2625545.857,"2,022"
DLR,860,SHAd,Shadwell DLR,Station entry/exit,APC,15943.52083,8002.5,6279.214286,4948,15871.10417,8155.833333,6291.642857,4980.928571,5052962.541,"2,022"
DLR,861,SOQd,South Quay,Station entry/exit,APC,12673.16667,6209.4375,4358.6,3136.5,12966.80357,6084,4133.1,3105.875,3938363.635,"2,022"
DLR,889,STLd,Star Lane,Station entry/exit,APC,4723.479167,2322.25,1357.083333,1058,5122.8125,2562.3125,1445.5,1129.166667,1469167.331,"2,022"
DLR,719,SFDu,Stratford,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
DLR,749,SHSd,Stratford High Street,Station entry/exit,APC,3828.825,1832.555556,1273.142857,984,4068.270833,1984.611111,1315.357143,1022.833333,1188637.948,"2,022"
DLR,504,STId,Stratford International DLR,Station entry/exit,APC,12263.125,6545.75,5897.357143,4498.857143,10939.35417,5791,5315,4085.714286,3885641.877,"2,022"
DLR,864,TOGd,Tower Gateway,Station entry/exit,APC,9294.994048,4650.9375,4080.166667,3190,9448.363636,5019.0625,4476.583333,3638.416667,3125555.01,"2,022"
DLR,757,WHMu,West Ham,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
DLR,866,WIQd,West India Quay,Station entry/exit,APC,8111.1875,4558.75,4666.2,3860.125,7563.0875,4153.214286,4209.142857,3341.25,2805611.682,"2,022"
DLR,559,WSId,West Silvertown,Station entry/exit,APC,7157.166667,3691.777778,3201.5,2228.142857,6730.875,3401.611111,2901.0625,1876.428571,2228491.576,"2,022"
DLR,865,WESd,Westferry,Station entry/exit,APC,12735.20833,6602.111111,5556.0625,4352.916667,12817.91667,6409.277778,5477.285714,4581.833333,4170218.037,"2,022"
DLR,573,WOAd,Woolwich Arsenal,Station entry/exit,APC,21880.39583,11560.94444,10054.64286,13388.16667,22510.02083,11815.77778,10479.42857,12394.5,7729811.608,"2,022"
EZL,5131,ABWr,Abbey Wood,Boarding/alighting,Loadweigh,32003.05556,15076.71429,12117.33333,7379.2,40472.11111,18521.71429,14886.33333,10696.8,10030892.23,"2,022"
EZL,3000,AMLr,Acton Main Line,Station entry/exit,Gateline,4852.338262,1906.085072,1642.287931,848.2751389,4935.129845,1766.278704,1363.11209,897.9063996,1335879.623,"2,022"
EZL,524,BDSu,Bond Street,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
EZL,6872,BREr,Brentwood,Station entry/exit,Gateline,8191.266762,3656.735421,2432.630806,1328.090595,7744.946582,3472.191015,2253.329139,1321.379889,2085768.587,"2,022"
EZL,3176,BNMr,Burnham,Station entry/exit,Manual Counts,4980.134929,2565,1815,1033,4686.854908,2211,1626,1005,1338295.006,"2,022"
EZL,6560,CWXr,Canary Wharf EZL,Station entry/exit,Gateline,42648.21223,19056.30701,15293.41862,9918.737548,42920.13561,19115.95773,16474.43291,10776.44962,12111314.24,"2,022"
EZL,6874,CTHr,Chadwell Heath,Station entry/exit,Gateline,13513.6719,6634.627707,4967.809584,3017.196183,13044.42347,6295.611828,4464.087239,2989.933941,3604379.089,"2,022"
EZL,6561,CUSr,Custom House EZL,Station entry/exit,Gateline,20610.03834,11158.83312,11661.83662,5728.044643,20071.38664,10871.45494,11686.5259,5548.037982,6300188.198,"2,022"
EZL,560,EBYu,Ealing Broadway,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
EZL,577,FARu,Farringdon,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
EZL,6876,FOGr,Forest Gate,Station entry/exit,Gateline,14887.93438,7125.181623,5861.381986,4093.111041,14897.99877,6959.511077,5552.270106,4142.392786,4184913.372,"2,022"
EZL,6877,GDPr,Gidea Park,Station entry/exit,Gateline,8986.250352,4071.535671,2969.277551,1738.701898,8426.679407,3724.882956,2633.322848,1798.049701,2330987.488,"2,022"
EZL,6878,GMYr,Goodmayes,Station entry/exit,Gateline,12388.82481,5921.498724,4274.509804,2828.682275,12256.50973,5751.750492,4002.726224,2799.772315,3313050.797,"2,022"
EZL,3191,HANr,Hanwell,Station entry/exit,Scaled,5401.054027,2102.304167,1647.50932,1010.90726,4531.135985,1893.558839,1381.147144,1047.956814,1261828.553,"2,022"
EZL,6879,HROr,Harold Wood,Station entry/exit,Gateline,10163.57345,4618.852889,3329.558561,1776.589424,9898.116109,4405.548316,3018.978714,1641.326762,2627711.288,"2,022"
EZL,3186,HAYr,Hayes & Harlington,Boarding/alighting,Manual Counts,18825.65929,10088,8770,5735,18771.50362,10895,8522,5646,5541453.441,"2,022"
EZL,7091,HAFr,Heathrow Terminal 4 EZL,Boarding/alighting,Loadweigh,5140.166667,3018.2,2834.6,2802.857143,5203.65,2723.8,2804.8,2702.428571,1748866.858,"2,022"
EZL,9846,HWVr,Heathrow Terminal 5 EZL,Boarding/alighting,Loadweigh,5665.944444,2449.333333,2619.75,2086.666667,6232.888889,2765,2292.25,1823.666667,1705677.935,"2,022"
EZL,7090,HXXr,Heathrow Terminals 2 & 3 EZL,Boarding/alighting,Scaled,20010.57908,8618.494871,7671.881379,7771.141292,18336.18945,8165.693616,6636.773261,5215.929233,5264496.105,"2,022"
EZL,6881,IFDr,Ilford,Station entry/exit,Gateline,24519.81173,11810.49247,10092.2722,6944.182308,25628.72089,12057.77498,9858.446052,7045.611828,7003351.955,"2,022"
EZL,3170,IVRr,Iver,Station entry/exit,Manual Counts,1094.365554,597,430,281,1004.822387,513,357,261,300690.9493,"2,022"
EZL,3171,LNYr,Langley,Station entry/exit,Manual Counts,3566.464021,1841,1343,797,3716.801019,1812,1281,805,1018031.92,"2,022"
EZL,634,LSTu,Liverpool Street LU,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
EZL,6965,LSTr,Liverpool Street NR,Boarding/alighting,---limited services---,0,0,0,0,0,0,0,0,0,"2,022"
EZL,3147,MAIr,Maidenhead,Boarding/alighting,Manual Counts,9763.997485,5241,3376,2805,11206.36959,5525,2375,2898,2972320.413,"2,022"
EZL,6883,MNPr,Manor Park,Station entry/exit,Gateline,10369.8461,4912.89564,3934.413338,2770.263185,10315.05365,4867.18395,3616.965503,2793.331236,2874387.595,"2,022"
EZL,6970,MYLr,Maryland,Station entry/exit,Gateline,8768.794912,4127.660967,2944.584251,2133.389006,8328.871487,3729.456924,2585.194506,2188.14442,2348010.284,"2,022"
EZL,3087,PADr,Paddington NR,Boarding/alighting,---limited services---,0,0,0,0,0,0,0,0,0,"2,022"
EZL,670,PADu,Paddington TfL,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
EZL,3149,RDGr,Reading,Boarding/alighting,Loadweigh,7117.966667,3593.666667,2240.5,2528.25,9330.866667,4605.111111,3623.75,3376.25,2362236.67,"2,022"
EZL,6886,RMFr,Romford,Boarding/alighting,Scaled,29545.82132,14609.71356,13107.12228,6962.512559,34243.10073,16667.15404,14164.21377,7753.439067,8754671.803,"2,022"
EZL,6893,SVKr,Seven Kings,Boarding/alighting,Scaled,12224.34372,5860.411159,4230.232641,2850.369618,11047.5741,5141.541165,3673.700141,2737.814294,3096531.318,"2,022"
EZL,6888,SNFr,Shenfield,Boarding/alighting,Loadweigh,7982.271429,3363,2762.4,1374.8,10105.46032,4294.5,3502.6,1949.8,2377041.892,"2,022"
EZL,3172,SLOr,Slough,Boarding/alighting,Manual Counts,11056.63341,5136,5064,2997,9595.682916,4664,3973,2551,2978202.83,"2,022"
EZL,3187,STLr,Southall,Boarding/alighting,Scaled,11001.10653,5357.109154,4372.156563,2944.699591,10625.31688,4996.638094,3891.318025,2674.268638,2941836.717,"2,022"
EZL,719,SFDu,Stratford,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
EZL,3151,TAPr,Taplow,Station entry/exit,Manual Counts,1477.515299,668,595,375,1384.175036,562,512,401,408466.9477,"2,022"
EZL,728,TCRu,Tottenham Court Road,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
EZL,3155,TWYr,Twyford,Boarding/alighting,Manual Counts,5399.960363,2451,1959.251448,1074,5567.965384,2588,1719.022522,1270,1558389.286,"2,022"
EZL,3174,WDTr,West Drayton,Boarding/alighting,Scaled,6862.00248,3404.707026,2780.968858,1592.76502,6030.494236,2839.214733,2196.995911,1457.14061,1746069.111,"2,022"
EZL,3188,WEAr,West Ealing,Boarding/alighting,Scaled,7409.253106,2970.994183,2502.523399,1201.144409,7378.963086,2886.436503,2194.151054,1321.426808,1859242.437,"2,022"
EZL,763,WCLu,Whitechapel,---see LU---,---see LU---,0,0,0,0,0,0,0,0,0,"2,022"
EZL,6562,WWCr,Woolwich EZL,Station entry/exit,Gateline,30837.64985,16285.92732,14266.19133,9583.726539,30144.45493,14948.91242,12811.50606,9647.687952,9007923.698,"2,022"
LU,500,ACTu,Acton Town,Station entry/exit,Gateline,15413,8016,6552,4684,15984,8245,6696,5224,4823835,"2,023"
LU,502,ALDu,Aldgate,Station entry/exit,Gateline,22952,9612,6518,4860,25741,11040,7982,5387,6897314,"2,023"
