Mode,NLC,ASC,Station,Coverage,Source,Weekday (Mon-Thu) Entries,Friday Entries,Saturday Entries,Sunday Entries,Weekday (Mon-Thu) Exits,Friday Exits,Saturday Exits,Sunday Exits,Annualised En/Ex,year
LO,763,WCLu,Whitechapel,LO boarding / alighting,Scaled,22677,20845,16729,14843,22345,20547,17868,15633,14008746.07,"2,018"
LO,766,WJNu,Willesden Junction,LO boarding / alighting,Scaled,17527,16312,10423,4667,18639,16965,11540,5688,10289838.51,"2,018"
LO,6954,WSTr,Wood Street,Station entry / exit,Gateline,3172,3279,2174,1225,2930,2771,1802,1192,1781512.894,"2,018"
LO,7467,WGRr,Woodgrange Park,Station entry / exit,Gateline,1510,1519,1257,791,1399,1369,1113,768,891842.6472,"2,018"
DLR,750,ABRd,Abbey Road,Station entry / exit,APC,2000,2066,1517,1105,1960,1925,1493,1072,1216448.003,"2,018"
DLR,850,ALSd,All Saints,Station entry / exit,APC,3319,3472,2626,1853,3414,3467,2587,1900,2075415.008,"2,018"
DLR,513,BNKu,Bank and Monument,DLR boarding / alighting,APC,52197,49917,29886,23507,48053,47977,29202,22210,29504718.22,"2,018"
DLR,895,BECd,Beckton,Station entry / exit,APC,3849,3867,2627,1923,4085,3979,2652,1937,2376180.036,"2,018"
DLR,891,BEPd,Beckton Park,Station entry / exit,APC,1266,1247,733,401,1291,1253,713,404,732001.1273,"2,018"
DLR,882,BLAd,Blackwall,Station entry / exit,APC,3203,3289,2081,1483,3109,3074,1965,1518,1879513.669,"2,018"
DLR,851,BOCd,Bow Church,Station entry / exit,APC,6665,6660,5157,3883,4587,4657,4017,3035,3522329.447,"2,018"
DLR,842,CAWd,Canary Wharf DLR,Station entry / exit,Scaled,31670,28620,13586,12283,31168,29369,18834,14143,18160599.4,"2,018"
DLR,884,CNTu,Canning Town,DLR boarding / alighting,Scaled,22461,22500,16094,11609,20540,20406,15175,11519,13115360.98,"2,018"
DLR,854,CROd,Crossharbour,Station entry / exit,APC,6457,6686,4410,3157,6711,6636,4471,3308,3952397.148,"2,018"
DLR,887,CUHd,Custom House,Station entry / exit,APC,3302,3214,3918,2345,3421,3319,3965,2219,2242447.188,"2,018"
DLR,879,CUSd,Cutty Sark,Station entry / exit,APC,10378,11265,11133,8339,10073,10376,9732,7148,6747837.207,"2,018"
DLR,893,CYPd,Cyprus,Station entry / exit,APC,3568,3075,1418,973,3185,2630,1149,881,1859018.026,"2,018"
DLR,897,DEBd,Deptford Bridge,Station entry / exit,APC,6605,6632,5415,4308,6051,5998,5086,4181,4005169.775,"2,018"
DLR,867,DERd,Devons Road,Station entry / exit,APC,4048,4083,3129,2246,3978,3837,2929,2275,2468678.183,"2,018"
DLR,883,EAId,East India,Station entry / exit,APC,6540,6410,3894,2946,5888,5552,3223,2521,3637806.081,"2,018"
DLR,898,ELRd,Elverson Road,Station entry / exit,APC,2757,2858,2198,1682,2631,2537,2053,1706,1683417.596,"2,018"
DLR,894,GARd,Gallions Reach,Station entry / exit,APC,2374,2438,1648,1147,2562,2514,1736,1276,1484205.797,"2,018"
DLR,928,GREd,Greenwich,DLR boarding / alighting,APC,7659,7431,5919,4757,8044,7868,6774,5429,4936187.969,"2,018"
DLR,855,HEQd,Heron Quays,Station entry / exit,APC,13284,12466,7675,6100,13640,13524,8063,6151,7916332.223,"2,018"
DLR,856,ISGd,Island Gardens,Station entry / exit,APC,4509,4780,3811,2693,4212,4266,3234,2458,2716573.218,"2,018"
DLR,523,KGVd,King George V,Station entry / exit,APC,2865,2888,1989,1442,2815,2742,1840,1370,1705909.251,"2,018"
DLR,853,LAPd,Langdon Park,Station entry / exit,APC,7060,6927,5124,3818,6702,6581,5140,3713,4216211.601,"2,018"
DLR,940,LEWd,Lewisham DLR,Station entry / exit,APC,16916,16227,9916,7560,16612,15669,9953,7474,9860448.545,"2,018"
DLR,862,LIMd,Limehouse DLR,Station entry / exit,APC,15320,14784,9330,6551,16019,15123,9763,7282,9231363.777,"2,018"
DLR,533,LCAd,London City Airport,Station entry / exit,APC,8273,8400,2774,4387,7516,8404,2351,4002,4501203.261,"2,018"
DLR,857,MUDd,Mudchute,Station entry / exit,APC,3504,3683,2880,2147,3267,3250,2702,2192,2131157.312,"2,018"
DLR,538,PDKd,Pontoon Dock,Station entry / exit,APC,3938,4144,3069,2290,4628,4635,3289,2518,2628699.978,"2,018"
DLR,858,POPd,Poplar,Station entry / exit,Scaled,7144,6872,4175,3204,8500,8089,4620,3609,4567850.61,"2,018"
DLR,888,PRRd,Prince Regent,Station entry / exit,APC,4179,3604,3689,2810,3994,3626,3335,2397,2584885.066,"2,018"
DLR,859,PMLd,Pudding Mill Lane,Station entry / exit,APC,1300,1252,750,527,1311,1222,760,592,763547.8638,"2,018"
DLR,890,ROAd,Royal Albert,Station entry / exit,APC,2694,2808,2238,1610,2969,3178,2447,1532,1759509.493,"2,018"
DLR,886,ROVd,Royal Victoria,Station entry / exit,APC,5810,6577,6396,4456,5872,6554,6149,4351,3883072.221,"2,018"
DLR,860,SHAd,Shadwell DLR,Station entry / exit,APC,14018,13691,9671,6817,14129,13910,10209,7151,8499265.284,"2,018"
DLR,861,SOQd,South Quay,Station entry / exit,APC,10662,9840,4184,2901,11483,10338,4096,2904,6076154.609,"2,018"
DLR,889,STLd,Star Lane,Station entry / exit,APC,2522,2288,1355,892,2640,2490,1470,1001,1486201.81,"2,018"
DLR,719,SFDu,Stratford,DLR boarding / alighting,APC,15960,15744,12541,8230,15634,15376,11799,7611,9646631.775,"2,018"
DLR,749,SHSd,Stratford High Street,Station entry / exit,APC,1832,1728,1190,1004,2094,1995,1287,1087,1178036.93,"2,018"
DLR,504,STId,Stratford International DLR,Station entry / exit,APC,6432,6664,5190,3347,5456,5660,4632,3181,3689702.41,"2,018"
DLR,864,TOGd,Tower Gateway,Station entry / exit,APC,7437,7251,4295,3531,8650,8721,5529,4401,4780255.566,"2,018"
DLR,757,WHMu,West Ham,DLR boarding / alighting,APC,6181,6090,4743,2682,5400,5160,4258,2314,3500421.991,"2,018"
DLR,866,WIQd,West India Quay,Station entry / exit,Scaled,1990,2832,2381,1782,1898,2637,2469,1770,1355438.64,"2,018"
DLR,559,WSId,West Silvertown,Station entry / exit,APC,2867,2994,2010,1233,3255,3363,2237,1445,1827325.24,"2,018"
DLR,865,WESd,Westferry,Station entry / exit,APC,8152,8233,5862,4466,8022,7859,5788,4769,4953762.617,"2,018"
DLR,573,WOAd,Woolwich Arsenal,Station entry / exit,APC,24894,25505,17769,12682,23295,23207,15968,12283,14587785.43,"2,018"
TfLRail,6872,BREr,Brentwood,Station entry / exit,Manual Count,6107,5620,2483,1461,5576,5240,2436,1432,2971409.437,"2,018"
TfLRail,6874,CTHr,Chadwell Heath,Station entry / exit,Gateline,7644,7773,4355,2546,6949,6820,3742,2328,3855693.922,"2,018"
TfLRail,6876,FOGr,Forest Gate,Station entry / exit,Manual Count,5702,6032,4158,2833,6044,6140,3999,2415,3236483.908,"2,018"
TfLRail,6877,GDPr,Gidea Park,Station entry / exit,Gateline,5645,4897,2807,1434,4863,4551,2393,1400,2717776.062,"2,018"
TfLRail,6878,GMYr,Goodmayes,Station entry / exit,Gateline,6787,6851,3654,2295,6301,6068,3299,2096,3445070.775,"2,018"
TfLRail,6879,HROr,Harold Wood,Station entry / exit,Gateline,5604,5585,2876,1475,5051,4912,2455,1274,2752817.22,"2,018"
TfLRail,6881,IFDr,Ilford,Station entry / exit,Gateline,14078,14498,9368,5898,14170,14070,8719,5360,7653643.965,"2,018"
TfLRail,6965,LSTr,Liverpool Street NR,TfL Rail boarding / alighting,Manual Count,35594,34419,16074,9311,30374,30266,14335,7338,16910297.52,"2,018"
TfLRail,6883,MNPr,Manor Park,Station entry / exit,Manual Count,3613,3699,2316,1464,3708,3607,2276,1471,1980072.195,"2,018"
TfLRail,6970,MYLr,Maryland,Station entry / exit,Manual Count,1952,2104,1398,587,2214,2165,1334,555,1108395.348,"2,018"
TfLRail,6886,RMFr,Romford,TfL Rail boarding / alighting,Manual Count,11723,12319,7989,4371,15395,15653,9163,5121,7278959.316,"2,018"
TfLRail,6893,SVKr,Seven Kings,TfL Rail boarding / alighting,Manual Count,5902,6045,3523,2211,5809,5800,3313,2238,3133514.052,"2,018"
TfLRail,6888,SNFr,Shenfield,TfL Rail boarding / alighting,Manual Count,3286,3365,2178,1027,2679,2753,1646,832,1593138.845,"2,018"
TfLRail,719,SFDu,Stratford,TfL Rail boarding / alighting,Manual Count,39020,42593,41893,27088,42933,47438,47098,29572,24919871.71,"2,018"
TfLRail,3087,PADr,Paddington NR,TfL Rail boarding / alighting,Manual Count,6265,5908,3208,1895,9326,8773,5387,2643,4086848.911,"2,018"
TfLRail,3000,AMLr,Acton Main Line,Station entry / exit,Manual Count,657,676,348,8,555,544,264,7,300025.8944,"2,018"
TfLRail,560,EBYu,Ealing Broadway,TfL Rail boarding / alighting,Manual Count,4467,4257,3193,2143,4906,5006,3725,2445,2618933.973,"2,018"
TfLRail,3188,WEAr,West Ealing,TfL Rail boarding / alighting,Manual Count,2646,2318,1547,33,2237,2189,1061,32,1215358.371,"2,018"
TfLRail,3191,HANr,Hanwell,Station entry / exit,Manual Count,978,913,512,6,498,430,237,0,364993.3678,"2,018"
TfLRail,3187,STLr,Southall,TfL Rail boarding / alighting,Manual Count,3474,3530,2138,1301,2976,2933,1744,986,1723746.798,"2,018"
TfLRail,3186,HAYr,Hayes & Harlington,TfL Rail boarding / alighting,Manual Count,4759,4202,2703,1891,3679,3374,1964,1333,2246986.214,"2,018"
TfLRail,7090,HXXr,Heathrow Terminals 2 & 3 EL,TfL Rail boarding / alighting,Manual Count,2367,2642,1833,2021,2465,2542,1815,2182,1436238.807,"2,018"
TfLRail,7091,HAFr,Heathrow Terminal 4 EL,Station entry / exit,Manual Count,2414,2830,2543,2617,2109,2217,2003,1878,1420311.008,"2,018"
LU,500,ACTu,Acton Town,Station entry / exit,Gateline,10091,10240,7449,5187,10023,10141,7713,5492,6186555.364,"2,019"
LU,502,ALDu,Aldgate,Station entry / exit,Gateline,17039,15532,6173,3873,18352,16652,10665,5779,9956599.949,"2,019"
LU,503,ALEu,Aldgate East,Station entry / exit,Gateline,23063,24584,18072,14638,22381,23964,16465,12707,14148654.22,"2,019"
LU,505,ALPu,Alperton,Station entry / exit,Gateline,4491,4524,3215,2381,4893,4867,3314,2577,2858439.053,"2,019"
LU,506,AMEu,Amersham,Station entry / exit,Gateline,4143,3773,2164,1415,4041,3824,2122,1399,2350099.189,"2,019"
LU,507,ANGu,Angel,Station entry / exit,Gateline,28869,28698,21123,13675,29236,29966,22463,13999,17705760.83,"2,019"
LU,508,ARCu,Archway,Station entry / exit,Gateline,14483,14263,10039,7083,14518,14198,9725,7401,8772643.272,"2,019"
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,7419,7498,6062,4171,6733,6895,5646,4008,4436264.915,"2,019"
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,4542,4862,3911,2719,4169,4280,3556,2825,2768340.498,"2,019"
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,46779,46483,30629,22766,46387,46604,31149,23253,28073310.03,"2,019"
LU,512,BALu,Balham LU,Station entry / exit,Gateline,21144,22028,16801,10725,21292,21584,16318,10929,13064681.98,"2,019"
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,113772,104601,39230,21074,114346,106008,40720,21030,61793807.59,"2,019"
LU,501,BARu,Barbican,Station entry / exit,Gateline,18859,17280,6377,4198,19564,17330,6724,4480,10467974.09,"2,019"
LU,514,BKGu,Barking,Station entry / exit,Gateline,30017,30294,20645,14019,30356,30261,19919,14074,18133349.68,"2,019"
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,2744,2588,1414,942,2741,2586,1444,965,1575378.861,"2,019"
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,11850,11573,7194,5312,11091,10806,6771,5410,6821845.609,"2,019"
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,6484,7229,6740,5787,6079,6884,6503,5076,4253914.444,"2,019"
LU,518,BECu,Becontree,Station entry / exit,Gateline,5989,6095,3957,2530,5632,5638,3682,2452,3461331.013,"2,019"
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,10252,10126,6076,4670,8779,8520,5677,4477,5679732.64,"2,019"
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,15260,15723,12675,8716,14803,15142,12562,8789,9448211.144,"2,019"
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,23350,25785,22567,16388,22246,24887,21991,15938,14920046.63,"2,019"
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,28287,26530,11590,8652,27564,25878,10392,7509,15533460.69,"2,019"
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,16360,16516,12327,8628,15418,15073,10999,8216,9741998.013,"2,019"
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,60554,60890,51294,30917,59865,60445,50450,31230,37487361.05,"2,019"
LU,525,BORu,Borough,Station entry / exit,Gateline,9456,9588,5736,3742,9304,9559,6145,3929,5547447.798,"2,019"
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,3585,3570,2439,1731,3701,3542,2276,1773,2185122.422,"2,019"
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,9930,10048,7863,5476,9342,9470,7286,5416,5990305.932,"2,019"
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,8953,9185,6105,4297,8339,8016,5575,4424,5229778.206,"2,019"
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,4060,3862,2653,2247,3856,3679,2514,2183,2406722.778,"2,019"
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,52678,53663,43032,28883,49567,52011,42438,28951,32032654.56,"2,019"
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,7206,7432,4537,3403,6958,6859,4138,3526,4229591.26,"2,019"
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,3190,3189,2129,1205,3085,3051,2012,1204,1856049.807,"2,019"
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,7213,7204,4540,3420,6784,6718,4385,3292,4190341.374,"2,019"
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,9342,9806,7010,4997,8862,9111,6492,4979,5603533.048,"2,019"
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,27568,35395,38232,28047,28299,36559,43223,30037,20499696.95,"2,019"
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,19430,21225,21752,13422,19937,21572,21926,14036,13114502.91,"2,019"
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,81830,78603,38225,26518,86880,80637,39317,26761,47685724.64,"2,019"
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,23025,24077,20685,15136,23370,24842,20576,14572,14826081.81,"2,019"
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,14247,12626,4136,2080,12514,11170,3406,1817,7108242.537,"2,019"
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,5040,5001,3297,2279,4929,4913,3207,2299,2981767.874,"2,019"
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,3207,2866,1692,910,2952,2814,1768,935,1766734.293,"2,019"
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,8973,10012,9034,6164,7797,8635,7243,5036,5448344.282,"2,019"
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,31974,29298,9027,4874,32878,30622,9237,5153,17253848.8,"2,019"
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,31804,34552,29325,17750,30557,31465,24587,14522,19477584.88,"2,019"
LU,543,CHMu,Chesham,Station entry / exit,Gateline,2127,1926,1115,655,1973,1862,1029,624,1170791.814,"2,019"
LU,544,CHGu,Chigwell,Station entry / exit,Gateline,1029,976,405,241,860,804,384,249,524832.6469,"2,019"
LU,545,CHPu,Chiswick Park,Station entry / exit,Gateline,4042,3962,2058,1304,4613,4310,1957,1331,2443329.905,"2,019"
LU,546,CWDu,Chorleywood,Station entry / exit,Gateline,2624,2250,1240,928,2605,2289,1166,1013,1492278.727,"2,019"
LU,547,CPCu,Clapham Common,Station entry / exit,Gateline,13604,15410,14237,8801,16290,17766,15001,9556,9644362.697,"2,019"
LU,548,CPNu,Clapham North,Station entry / exit,Gateline,8260,9700,9572,5631,10618,11599,9764,6036,6136734.436,"2,019"
LU,549,CPSu,Clapham South,Station entry / exit,Gateline,13189,13665,9909,6474,13303,13147,9572,6996,8095215.68,"2,019"
LU,550,CFSu,Cockfosters,Station entry / exit,Gateline,2905,2975,2709,1765,2882,2956,2764,1923,1864418.549,"2,019"
LU,551,COLu,Colindale,Station entry / exit,Gateline,13156,13252,8589,6261,12547,12298,7808,6179,7700808.155,"2,019"
LU,552,CLWu,Colliers Wood,Station entry / exit,Gateline,11364,11643,8876,6187,10643,10832,8396,6207,6836968.072,"2,019"
LU,553,COVu,Covent Garden,Station entry / exit,Gateline,21574,25318,27871,18809,24249,30399,39451,22924,16550042.54,"2,019"
LU,554,CRXu,Croxley,Station entry / exit,Gateline,2054,1932,948,423,1982,1835,911,456,1121607.106,"2,019"
LU,555,DGEu,Dagenham East,Station entry / exit,Gateline,5327,5268,3012,1870,4886,4672,2590,1805,2953137.969,"2,019"
LU,556,DGHu,Dagenham Heathway,Station entry / exit,Gateline,9980,10146,6387,4161,9774,9849,6144,4141,5853371.789,"2,019"
LU,557,DEBu,Debden,Station entry / exit,Gateline,4242,4107,2278,1307,4095,3748,2079,1283,2380050.474,"2,019"
LU,558,DHLu,Dollis Hill,Station entry / exit,Gateline,6790,7055,5163,3901,6154,6253,4602,3689,4016751.165,"2,019"
LU,560,EBYu,Ealing Broadway,Station entry / exit,Gateline,27187,27254,18290,12814,26109,26495,18184,12981,16088978.72,"2,019"
LU,561,ECMu,Ealing Common,Station entry / exit,Gateline,4999,5132,3689,2565,5062,5013,3540,2596,3068293.808,"2,019"
LU,562,ECTu,Earl's Court,Station entry / exit,Gateline,29958,32453,26122,20740,29366,32403,27040,20306,19127125.49,"2,019"
LU,563,EACu,East Acton,Station entry / exit,Gateline,6779,6880,4541,3283,6785,6787,4402,3356,4081694.556,"2,019"
LU,565,EFYu,East Finchley,Station entry / exit,Gateline,11879,11763,7374,4957,11346,11009,6813,5040,6866723.597,"2,019"
LU,566,EHMu,East Ham,Station entry / exit,Gateline,21587,21701,15022,10982,21361,20994,14328,10785,13011043.73,"2,019"
LU,567,EPYu,East Putney,Station entry / exit,Gateline,10995,10928,6684,4767,10760,10467,6382,5102,6445888.467,"2,019"
LU,564,ETEu,Eastcote,Station entry / exit,Gateline,4994,4789,2663,1592,4866,4579,2550,1628,2825453.488,"2,019"
LU,568,EDGu,Edgware,Station entry / exit,Gateline,8270,8006,5643,4115,7947,7741,5580,4152,4922141.315,"2,019"
LU,774,ERBu,Edgware Road (Bak),Station entry / exit,Gateline,8106,8031,5785,3735,7977,7809,5647,3660,4856904.284,"2,019"
LU,569,ERDu,Edgware Road (DIS),Station entry / exit,Gateline,11748,11394,6125,5185,11381,10978,6032,4675,6737179.395,"2,019"
LU,570,ELEu,Elephant & Castle LU,Station entry / exit,Gateline,33373,34971,25469,17336,30599,32203,23896,17093,19754830.03,"2,019"
LU,571,EPKu,Elm Park,Station entry / exit,Gateline,5560,5503,3100,1607,5411,5312,3046,1620,3143318.84,"2,019"
LU,542,EMBu,Embankment,Station entry / exit,Gateline,34107,36581,31437,16549,33299,35096,28288,15051,20963697.17,"2,019"
LU,572,EPPu,Epping,Station entry / exit,Gateline,6576,6615,5222,2913,6925,7017,4917,2903,4084533.076,"2,019"
LU,574,EUSu,Euston LU,Station entry / exit,Gateline,65024,66102,51213,45001,64466,69479,53349,42635,41092379.92,"2,019"
LU,575,ESQu,Euston Square,Station entry / exit,Gateline,25170,22707,9872,7900,25470,23794,10106,7426,14119388.1,"2,019"
LU,576,FLPu,Fairlop,Station entry / exit,Gateline,2181,2117,1514,817,1983,1948,1442,910,1248117.027,"2,019"
LU,577,FARu,Farringdon,Station entry / exit,Gateline,48563,44090,11243,6329,50143,44087,12181,6427,25924011.69,"2,019"
LU,578,FYCu,Finchley Central,Station entry / exit,Gateline,14583,14105,8475,5063,14736,14235,7724,5519,8485022.845,"2,019"
LU,579,FRDu,Finchley Road,Station entry / exit,Gateline,15313,15760,10806,7991,14863,15101,10224,7831,9187605.601,"2,019"
LU,580,FPKu,Finsbury Park,Station entry / exit,Gateline,64883,66046,52733,30589,43780,46026,32064,23691,33396270.01,"2,019"
LU,581,FBYu,Fulham Broadway,Station entry / exit,Gateline,14374,14993,10160,6879,14917,15132,9724,6930,8816444.58,"2,019"
LU,582,GHLu,Gants Hill,Station entry / exit,Gateline,10966,10852,6905,4731,10422,10374,6628,4720,6358481.613,"2,019"
LU,583,GRDu,Gloucester Road,Station entry / exit,Gateline,22343,24152,18356,13888,21493,23152,16767,12534,13738683.77,"2,019"
LU,584,GGRu,Golders Green,Station entry / exit,Gateline,13044,13121,9050,7097,12800,12751,8704,7257,7895393.627,"2,019"
LU,585,GHRu,Goldhawk Road,Station entry / exit,Gateline,3583,3588,2635,1584,3469,3365,2341,1650,2127422.152,"2,019"
LU,586,GSTu,Goodge Street,Station entry / exit,Gateline,15404,14294,6870,3948,15092,14119,6797,3745,8507731.009,"2,019"
LU,587,GRHu,Grange Hill,Station entry / exit,Gateline,1222,1146,546,311,1117,1025,472,308,652468.188,"2,019"
LU,588,GPSu,Great Portland Street,Station entry / exit,Gateline,15164,13856,4871,3400,14284,12453,4485,2941,7974138.1,"2,019"
LU,590,GPKu,Green Park,Station entry / exit,Gateline,59329,62058,44817,30878,66672,71026,54213,38191,39059216.23,"2,019"
LU,589,GFDu,Greenford,Station entry / exit,Gateline,7068,6924,4512,2955,7010,6727,4354,3004,4170422.79,"2,019"
LU,591,GUNu,Gunnersbury,Station entry / exit,Gateline,10418,9583,3945,2487,9688,8856,3445,2438,5522635.214,"2,019"
LU,592,HAIu,Hainault,Station entry / exit,Gateline,6413,6431,3771,2334,6025,5966,3718,2448,3644121.943,"2,019"
LU,593,HMDu,Hammersmith (DIS),Station entry / exit,Gateline,45437,46131,29971,21359,44616,45882,29458,21649,27049240.36,"2,019"
LU,773,HMSu,Hammersmith (H&C),Station entry / exit,Gateline,17707,17827,13509,7426,16154,16108,12296,6961,10252784.88,"2,019"
LU,594,HMPu,Hampstead,Station entry / exit,Gateline,7128,7463,5581,4700,7627,7838,5990,5290,4665744.613,"2,019"
LU,595,HLNu,Hanger Lane,Station entry / exit,Gateline,6181,6124,3776,2512,5862,5759,3545,2449,3548003.767,"2,019"
LU,596,HARu,Harlesden,Station entry / exit,Gateline,5337,5189,2856,1859,5267,4967,2828,1891,3056499.266,"2,019"
LU,597,HAWu,Harrow & Wealdstone,Station entry / exit,Gateline,8173,8309,4895,3356,7661,7587,4518,3316,4661780.472,"2,019"
LU,598,HOHu,Harrow-on-the-Hill,Station entry / exit,Gateline,17326,17320,11533,7984,18451,18467,11697,8501,10698285.77,"2,019"
LU,779,HTXu,Hatton Cross,Station entry / exit,Gateline,5315,5480,4089,3521,4967,5161,3887,3256,3238017.756,"2,019"
LU,780,HRCu,Heathrow Terminals 123 LU,Station entry / exit,Gateline,11989,14903,13269,14377,10138,12744,10787,11975,7881445.725,"2,019"
LU,781,HRFu,Heathrow Terminal 4 LU,Station entry / exit,Gateline,3179,3824,3556,3802,2718,3583,3399,3183,2125219.852,"2,019"
LU,783,HRVu,Heathrow Terminal 5 LU,Station entry / exit,Gateline,6931,8358,7063,8615,5674,7698,6069,6700,4476640.421,"2,019"
LU,601,HNDu,Hendon Central,Station entry / exit,Gateline,12643,12468,7250,5517,11849,11373,6368,5328,7190412.811,"2,019"
LU,602,HBTu,High Barnet,Station entry / exit,Gateline,7038,7073,4334,2775,6671,6623,4183,2863,4047338.67,"2,019"
LU,605,HSTu,High Street Kensington,Station entry / exit,Gateline,19321,19497,13166,10598,19255,18833,12663,9582,11691229.6,"2,019"
LU,603,HBYu,Highbury & Islington,Station entry / exit,Gateline,27099,29140,22894,14191,28673,30278,25201,16531,17504715.28,"2,019"
LU,604,HIGu,Highgate,Station entry / exit,Gateline,9356,9463,6630,4249,9376,9224,6449,4518,5652864.576,"2,019"
LU,606,HDNu,Hillingdon,Station entry / exit,Gateline,2993,2994,1819,1145,2594,2571,1616,1160,1648054.773,"2,019"
LU,607,HOLu,Holborn,Station entry / exit,Gateline,51033,51568,30995,18535,56295,55958,33212,19218,31253089.17,"2,019"
LU,608,HPKu,Holland Park,Station entry / exit,Gateline,6264,6073,4133,2958,6063,5830,4277,3050,3722034.436,"2,019"
LU,609,HRDu,Holloway Road,Station entry / exit,Gateline,10986,11324,7994,5498,10985,10947,7676,5629,6687749.987,"2,019"
LU,610,HCHu,Hornchurch,Station entry / exit,Gateline,3801,3611,1980,872,3780,3533,2080,878,2139412.454,"2,019"
LU,611,HNCu,Hounslow Central,Station entry / exit,Gateline,5937,5972,4233,3164,5962,5927,4247,3150,3635704.262,"2,019"
LU,612,HNEu,Hounslow East,Station entry / exit,Gateline,6105,6302,4812,3592,6488,6741,5022,3720,3920632.989,"2,019"
LU,613,HNWu,Hounslow West,Station entry / exit,Gateline,5634,5773,4648,3647,5469,5599,4668,3691,3531951.445,"2,019"
LU,614,HPCu,Hyde Park Corner,Station entry / exit,Gateline,6428,7188,6821,5614,6773,7434,6674,5585,4438809.795,"2,019"
LU,615,ICKu,Ickenham,Station entry / exit,Gateline,1905,1864,1151,665,1938,1885,1128,697,1118572.825,"2,019"
LU,616,KENu,Kennington,Station entry / exit,Gateline,9056,9608,7373,5072,8450,9068,7323,5255,5508344.732,"2,019"
LU,617,KGNu,Kensal Green,Station entry / exit,Gateline,4255,4286,2978,1980,3972,3824,2696,2050,2488061.072,"2,019"
LU,618,OLYu,Kensington (Olympia),LU boarding / alighting,Scaled,33,40,528,537,55,71,357,374,109429.8581,"2,019"
LU,619,KTNu,Kentish Town,Station entry / exit,Gateline,13713,14217,10045,6427,13082,13311,9195,6308,8121594.345,"2,019"
LU,620,KETu,Kenton,Station entry / exit,Gateline,3206,3159,2024,1362,3151,3055,2038,1409,1889965.233,"2,019"
LU,621,KEWu,Kew Gardens,Station entry / exit,Gateline,6054,6702,6200,3639,5756,6388,5753,3525,3825493.613,"2,019"
LU,622,KILu,Kilburn,Station entry / exit,Gateline,13151,13524,10652,7991,12636,12987,10288,7983,8116651.404,"2,019"
LU,623,KPKu,Kilburn Park,Station entry / exit,Gateline,5423,5639,4385,3027,5106,5191,4087,2994,3285734.264,"2,019"
LU,625,KXXu,King's Cross St. Pancras,Station entry / exit,Gateline,138167,149862,116987,95711,137722,155371,117466,94106,88273826.72,"2,019"
LU,624,KBYu,Kingsbury,Station entry / exit,Gateline,7653,7715,5029,3723,7480,7544,5005,3583,4551665.454,"2,019"
LU,626,KNBu,Knightsbridge,Station entry / exit,Gateline,24217,28911,31697,22074,23057,26917,28480,19101,16528117.42,"2,019"
LU,627,LGRu,Ladbroke Grove,Station entry / exit,Gateline,9377,10089,10874,5707,9249,9590,10075,5471,6130078.595,"2,019"
LU,628,LAMu,Lambeth North,Station entry / exit,Gateline,6175,6477,5945,4297,5717,6063,5457,3890,3868658.701,"2,019"
LU,629,LANu,Lancaster Gate,Station entry / exit,Gateline,10455,10452,9108,7893,10081,10317,8776,6975,6628043.177,"2,019"
LU,630,LATu,Latimer Road,Station entry / exit,Gateline,4090,3974,2095,1591,3947,3705,1941,1609,2320784.124,"2,019"
LU,631,LSQu,Leicester Square,Station entry / exit,Gateline,48491,63898,80432,44668,45077,58702,71682,41623,34563636.02,"2,019"
